URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j332-type-act-medico-sociale-regulee-finess,20260629120000,active,"1.2.250.1.213.1.6.1.340",JdvJ332TypeActMedicoSocialeReguleeFiness,Jdv J332 Type Act Medico Sociale Regulee Finess,"Jeu de valeurs FINESS reprenant les types d'activité médico sociale régulée",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j333-activite-sanitaire-diverse-regulee-niv1-finess,20260505120000,active,"1.2.250.1.213.1.6.1.341",JdvJ333ActiviteSanitaireDiverseReguleeNiv1Finess,Jdv J333 Activite Sanitaire Diverse Regulee Niv Finess,"Jeu de valeurs FINESS contenant toutes les Activités Sanitaires Diverses Régulées (ASDR) de niveau 1",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j334-activite-sanitaire-diverse-regulee-niv2-finess,20260505120000,active,"1.2.250.1.213.1.6.1.342",JdvJ334ActiviteSanitaireDiverseReguleeNiv2Finess,Jdv J334 Activite Sanitaire Diverse Regulee Niv2 Finess,"Jeu de valeurs Finess contenant toutes les Activités Sanitaires Diverses Régulées (ASDR) de niveau 2",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j335-activite-sanitaire-diverse-regulee-niv3-finess,20260505120000,active,"1.2.250.1.213.1.6.1.343",JdvJ335ActiviteSanitaireDiverseReguleeNiv3Finess,Jdv J335 Activite Sanitaire Diverse Regulee Niv3 Finess,"Jeu de valeurs Finess contenant toutes les Activités Sanitaires Diverses Régulées (ASDR) de niveau 3",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j336-type-act-sanitaire-diverse-regulee-finess,20260629120000,active,"1.2.250.1.213.1.6.1.344",JdvJ336TypeActSanitaireDiverseReguleeFiness,Jdv J336 Type Act Sanitaire Diverse Regulee Finess,"Jeu de valeurs FINESS reprenant les types d'activité sanitaire régulée",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j340-type-act-de-soin-amf-finess,20260629120000,active,"1.2.250.1.213.1.6.1.348",JdvJ340TypeActDeSoinAmfFiness,Jdv J340 Type Act De Soin Amf Finess,"Jeu de valeurs FINESS reprenant les types d'activité de soin AMF",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j341-type-act-autre-acte-soin-finess,20260629120000,active,"1.2.250.1.213.1.6.1.349",JdvJ341TypeActAutreActeSoinFiness,Jdv J341 Type Act Autre Acte Soin Finess,"Jeu de valeurs FINESS reprenant les types d'activité pour les autres actes de soin",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j342-type-act-soumise-a-reconnaissance-finess,20260629120000,active,"1.2.250.1.213.1.6.1.350",JdvJ342TypeActSoumiseAReconnaissanceFiness,Jdv J342 Type Act Soumise A Reconnaissance Finess,"Jeu de valeurs FINESS reprenant les types d'activité soumise à reconnaissance",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j344-type-act-equipement-materiel-lourd-finess,20260629120000,active,"1.2.250.1.213.1.6.1.352",JdvJ344TypeActEquipementMaterielLourdFiness,Jdv J344 Type Act Equipement Materiel Lourd Finess,"Jeu de valeurs FINESS reprenant les types d'activité associés aux équipements matériel lourds",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j350-type-act-de-soin-amm-finess,20260629120000,active,"1.2.250.1.213.1.6.1.358",JdvJ350TypeActDeSoinAmmFiness,Jdv J350 Type Act De Soin Amm Finess,"Jeu de valeurs FINESS reprenant les types d'activité de soin AMM",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j351-appareil-amm-finess,20260505120000,active,"1.2.250.1.213.1.6.1.359",JdvJ351AppareilAmmFiness,Jdv J351 Appareil Amm Finess,"Liste des appareils AMM vus de FINESS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j352-nature-capacite-finess,20260505120000,active,"1.2.250.1.213.1.6.1.360",JdvJ352NatureCapaciteFiness,Jdv J352 Nature Capacite Finess,"Jeu de valeurs FINESS contenant les capacités utilisées par FINESS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j353-type-statut-capacite-finess,20260505120000,active,"1.2.250.1.213.1.6.1.361",JdvJ353TypeStatutCapaciteFiness,Jdv J353 Type Statut Capacite Finess,"Jeu de valeurs FINESS permettant de préciser le statut des capacités concernées par FINESS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j354-habilitation-finess,20260505120000,active,"1.2.250.1.213.1.6.1.362",JdvJ354HabilitationFiness,Jdv J354 Habilitation Finess,"Jeu de valeurs FINESS contenant les habilitations associées aux capacités des structures FINESS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j357-genre-capacite-finess,20260505120000,active,"1.2.250.1.213.1.6.1.365",JdvJ357GenreCapaciteFiness,Jdv J357 Genre Capacite Finess,"Jeu de valeurs FINESS contenant les genres de capacités utilisés par FINESS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j358-type-autorite-enregistrement-finess,20260629120000,active,"1.2.250.1.213.1.6.1.366",JdvJ358TypeAutoriteEnregistrementFiness,Jdv J358 Type Autorite Enregistrement Finess,"Jeu de valeurs FINESS contenant les types d'autorité d'enregistrement pour Finess",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j359-autorite-enregistrement-finess,20260629120000,active,"1.2.250.1.213.1.6.1.367",JdvJ359AutoriteEnregistrementFiness,Jdv J359 Autorite Enregistrement Finess,"Jeu de valeurs FINESS contenant les autorité d'enregistrement pour Finess",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j360-autorite-regulation-finess,20260629120000,active,"1.2.250.1.213.1.6.1.368",JdvJ360AutoriteRegulationFiness,Jdv J360 Autorite Regulation Finess,"Jeu de valeurs FINESS contenant les autorités de régulation pour Finess",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j364-type-fermeture-pm-finess,20260505120000,active,"1.2.250.1.213.1.6.1.372",JdvJ364TypeFermeturePmFiness,Jdv J364 Type Fermeture Pm Finess,"Jeu de valeurs FINESS contenant les types de fermeture dédiées aux personnes morales FINESS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j365-type-fermeture-ege-finess,20260505120000,active,"1.2.250.1.213.1.6.1.373",JdvJ365TypeFermetureEgeFiness,Jdv J365 Type Fermeture Ege Finess,"Jeu de valeurs FINESS contenant les types de fermeture dédiées aux entités géographiques FINESS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j366-statut-bilan-projet-personnalise-ms,20250415120000,active,"1.2.250.1.213.3.4.220",JdvJ366StatutBilanProjetPersonnaliseMs,Jdv J366 Statut Bilan Projet Personnalise Ms,"Statut du bilan du projet personnalisé.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j367-type-projet-personnalise-ms,20250422120000,active,"1.2.250.1.213.3.4.221",JdvJ367TypeProjetPersonnaliseMs,Jdv J367 Type Projet Personnalise Ms,"Cette nomenclature donne le type de projet personnalisé qui est un document co-construit par l'usager, son entourage familial et professionnel du médico-social.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j368-categorie-etablissement-cisis,20260505120000,active,"1.2.250.1.213.1.1.5.823",JdvJ368CategorieEtablissementCisis,Jdv J368 Categorie Etablissement Cisis,"JDV pour le CISIS reprenant l'ensemble des valeurs actives et obsolètes de niveau 4 dans la TreR397CategorieEntiteGeographiqueExercice",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j370-type-contrat-sejour-ms,20250521120000,active,"1.2.250.1.213.3.4.223",JdvJ370TypeContratSejourMs,Jdv J370 Type Contrat Sejour Ms,"Type de contrat conclu entre l’établissement/service et la personne/son représentant légal.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j371-etat-objet-administratif-finess,20260629120000,active,"1.2.250.1.213.1.6.1.305",JdvJ371EtatObjetAdministratifFiness,Jdv J371 Etat Objet Administratif Finess,"Jeu de valeurs FINESS contenant les états élémentaires que peuvent porter les entités et activités FINESS+",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j373-type-autorite,20260330120000,active,"1.2.250.1.213.1.6.1.387",JdvJ373TypeAutorite,Jdv J373 Type Autorite,"Jeu de valeurs contenant les différents types d'autorité (actifs ou inactifs)",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j374-autorite,20260330120000,active,"1.2.250.1.213.1.6.1.388",JdvJ374Autorite,Jdv J374 Autorite,"Jeu de valeurs contenant la liste des autorités quelque soit la catégorie d'autorité et quelque soir l'état de l'autorité active ou inactive)",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j375-ordre,20260330120000,active,"1.2.250.1.213.1.6.1.389",JdvJ375AutoriteOrdre,Jdv J375 Autorite Ordre,"Jeu de valeurs comportant uniquement les autorités de type Ordre.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j376-public-activite-smsse-regulee-rass,20260223120000,active,"1.2.250.1.213.1.6.1.390",JdvJ376PublicActiviteSmsseReguleeRass,Jdv J376 Public Activite Smsse Regulee Rass,"Ce JDV remplace le JDV_J137_Clientele_RASS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j377-categorie-entite-geographique-exercice-ror,20260223120000,active,"1.2.250.1.213.3.4.224",JdvJ377CategorieEntiteGeographiqueExerciceRor,Jdv J377 Categorie Entite Geographique Exercice Ror,"Ce JDV remplace le JDV_J55_CategorieEG_ROR",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j378-region-om-finess,20260505120000,active,"1.2.250.1.213.1.6.1.391",JdvJ378RegionOmFiness,Jdv J378 Region Om Finess,"Liste des régions administratives couvertes par le périmètre géographique de FINESS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j379-activite-sociale-regulee-rass,20260223120000,active,"1.2.250.1.213.1.6.1.392",JdvJ379ActiviteSocialeReguleeRass,Jdv J379 Activite Sociale Regulee Rass,"Ce JDV remplace le JDV_J136_DisciplineEquipementSocial_RASS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j380-categorie-entite-geographique-exercice-rass,20260223120000,active,"1.2.250.1.213.1.6.1.393",JdvJ380CategorieEntiteGeographiqueExerciceRass,Jdv J380 Categorie Entite Geographique Exercice Rass,"Ce JDV remplace le JDV-J129-CategorieEtablissement-RASS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j383-motif-cloture-exercice-professionnel-epars,20251222120000,active,"1.2.250.1.213.1.6.1.394",JdvJ383MotifClotureExerciceProfessionnelEpars,Jdv J383 Motif Cloture Exercice Professionnel Epars,"Ce jeu de valeur liste les différents motifs qui peuvent justifier la clôture d'un exercice professionnel.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j384-role-membre-famille-ms,20260202120000,active,"1.2.250.1.213.3.4.227",JdvJ384RoleMembreFamilleMs,Jdv J384 Role Membre Famille Ms,"Rôle d'un membre de la famille ou d'un proche de l'usager.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j385-composition-foyer-ms,20260202120000,active,"1.2.250.1.213.3.4.228",JdvJ385CompositionFoyerMs,Jdv J385 Composition Foyer Ms,"Désigne avec qui vit l’usager dans son logement.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j386-type-enseignement-specialise-ms,20260202120000,active,"1.2.250.1.213.3.4.229",JdvJ386TypeEnseignementSpecialiseMs,Jdv J386 Type Enseignement Specialise Ms,"Type d'enseignement spécialisé.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j387-role-participant-ms,20260202120000,active,"1.2.250.1.213.3.4.230",JdvJ387RoleParticipantMs,Jdv J387 Role Participant Ms,"Rôle du participant vis à vis de l'événement (mandataire judiciaire, structure en charge de l'événement).",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j389-sexe-insee,20260629120000,active,"1.2.250.1.213.1.6.1.398",JdvJ389SexeInsee,Jdv J389 Sexe Insee,"Liste de valeurs du code Sexe issues de l'INSEE pour le RPPS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j390-origine-interruption-exercice-rpps,20260629120000,active,"1.2.250.1.213.1.6.1.399",JdvJ390OrigineInterruptionExerciceRpps,Jdv J390 Origine Interruption Exercice Rpps,"Jeu de valeurs à destination du RPPS : L’origine d’une interruption d’exercice correspond à l’autorité juridique ou administrative ayant prononcé la mesure. Cette information permet d’identifier le cadre dans lequel la décision a été prise et d’en comprendre le contexte. Elle facilite son interprétation, notamment pour apprécier les modalités d’application de la mesure (portée, exécution, éventuels recours).",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j391-niveau-diplome-ms,20260601120000,draft,"1.2.250.1.213.3.4.231",JdvJ391NiveauDiplomeMs,Jdv J391 Niveau Diplome Ms,"Niveau de diplôme permettant d'indiquer le type de formation nécessaire pour occuper un poste dans le monde professionnel.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j392-type-courrier-ms,20260505120000,draft,"1.2.250.1.213.3.4.232",JdvJ392TypeCourrierMs,Jdv J392 Type Courrier Ms,"Type de courrier en France.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j393-utilisation-canal-communication-ms,20260505120000,draft,"1.2.250.1.213.3.4.233",JdvJ393UtilisationCanalCommunicationMs,Jdv J393 Utilisation Canal Communication Ms,"Précise l'utilisation du canal de communication.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j394-type-demande-compensation-ms,20260505120000,draft,"1.2.250.1.213.3.4.234",JdvJ394TypeDemandeCompensationMs,Jdv J394 Type Demande Compensation Ms,"Type demande de compensation adressée à la CDAPH.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j395-nature-demande-compensation-ms,20260505120000,draft,"1.2.250.1.213.3.4.235",JdvJ395NatureDemandeCompensationMs,Jdv J395 Nature Demande Compensation Ms,"Nature de la demande de compensation adressée à la CDAPH.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j396-canal-communication-ms,20260505120000,draft,"1.2.250.1.213.3.4.236",JdvJ396CanalCommunicationMs,Jdv J396 Canal Communication Ms,"Canal de communication.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j397-type-messagerie-ms,20260505120000,draft,"1.2.250.1.213.3.4.237",JdvJ397TypeMessagerieMs,Jdv J397 Type Messagerie Ms,"Type de messagerie électronique utilisée par le médico-social.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j398-type-decision-ms,20260505120000,draft,"1.2.250.1.213.3.4.238",JdvJ398TypeDecisionMs,Jdv J398 Type Decision Ms,"Type de décision transmise aux DUI(s) par la CDAPH en réponse à une demande de compensation d'un usager.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j399-motivation-ms,20260601120000,draft,"1.2.250.1.213.3.4.239",JdvJ399MotivationMs,Jdv J399 Motivation Ms,"L'énoncé des considérations de droit ou de fait qui constituent le fondement de la proposition et de la décision de la CDAPH.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j400-nature-droit-prestation-ms,20260505120000,draft,"1.2.250.1.213.3.4.240",JdvJ400NatureDroitPrestationMs,Jdv J400 Nature Droit Prestation Ms,"Nature du droit s’appliquant à tous les droits ou prestations ouverts par la CDAPH. Elle permet de gérer, le cas échéant, le lien entre la date d’ouverture du droit et la date de fin d’un droit précédent. Elle est déterminée par l’équipe pluridisciplinaire ou par la CDAPH.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j401-categorie-droit-prestation-ms,20260505120000,draft,"1.2.250.1.213.3.4.241",JdvJ401CategorieDroitPrestationMs,Jdv J401 Categorie Droit Prestation Ms,"Catégorie de droit et prestation caractérisant la décision d'orientation.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j402-type-droit-prestation-ms,20260505120000,draft,"1.2.250.1.213.3.4.242",JdvJ402TypeDroitPrestationMs,Jdv J402 Type Droit Prestation Ms,"Type de droit et prestation caractérisant la décision d'orientation.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j403-motif-fin-pag-ms,20260505120000,draft,"1.2.250.1.213.3.4.243",JdvJ403MotifFinPagMs,Jdv J403 Motif Fin Pag Ms,"Motif pour l'arrêt du plan d'accompagnement global (PAG).",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j404-qualification-orientation-ms,20260505120000,draft,"1.2.250.1.213.3.4.244",JdvJ404QualificationOrientationMs,Jdv J404 Qualification Orientation Ms,"La qualification de l'orientation peut être cible ou alternative.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j405-type-presence-absence-ms,20260505120000,draft,"1.2.250.1.213.3.4.245",JdvJ405TypePresenceAbsenceMs,Jdv J405 Type Presence Absence Ms,"Déclaration du type de présence absence de l'usager lors d'un événement organisé par sa structure de rattachement.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j406-motif-absence-ms,20260505120000,draft,"1.2.250.1.213.3.4.246",JdvJ406MotifAbsenceMs,Jdv J406 Motif Absence Ms,"Motif pour lequel l'usager n'est pas présent lors d'un événement organisé par sa structure de rattachement.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j407-type-repas-ms,20260505120000,draft,"1.2.250.1.213.3.4.247",JdvJ407TypeRepasMs,Jdv J407 Type Repas Ms,"Type de repas.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j408-orientation-ms,20260601120000,draft,"1.2.250.1.213.3.4.248",JdvJ408OrientationMs,Jdv J408 Orientation Ms,"Ensemble des orientations vers un Service d'éducation spéciale et de soins à domicile (SESSAD), un Service d'accompagnement familial et d'éducation précoce (SAFEP), un enseignement adapté (SEGPA/EREA) ou une unité d'enseignement.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j409-type-adresse-ms,20260505120000,draft,"1.2.250.1.213.3.4.249",JdvJ409TypeAdresseMs,Jdv J409 Type Adresse Ms,"Type d'adresse postale tel que ""Adresse du domicile"", ""Adresse de livraison"" pour une personne physique.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j410-categorie-permis-conduire-ms,20260601120000,draft,"1.2.250.1.213.3.4.250",JdvJ410CategoriePermisConduireMs,Jdv J410 Categorie Permis Conduire Ms,"Catégorie de permis de conduire.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j411-niveau-scolaire-ms,20260601120000,draft,"1.2.250.1.213.3.4.251",JdvJ411NiveauScolaireMs,Jdv J411 Niveau Scolaire Ms,"Niveau scolaire de l'usager en France.",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-j418-activite-sanitaire-diverse-regulee-active,20260505120000,active,"1.2.250.1.213.1.6.1.400",JdvJ418ActiviteSanitaireDiverseReguleeActive,Jdv J418 Activite Sanitaire Diverse Regulee Active,"Jeu de valeurs des activités sanitaires actives, utilisé pour décrire les Activités Sanitaires Diverses Régulées (ASDR)",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-jour-semaine-cisis,20250624152100,active,"1.2.250.1.213.1.1.5.77",JdvJourSemaineCisis,JDV Jour Semaine CISIS,"JDV Jour Semaine CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-juridique-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.56",JdvJuridiqueCisis,JDV Juridique CISIS,"JDV Juridique CISIS",,"Internal"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-lateralite-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.160",JdvLateraliteCisis,JDV Lateralite CISIS,"JDV Lateralite CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-lateralite-manuelle-cisis,20260619134043,active,"1.2.250.1.213.1.1.5.161",JdvLateraliteManuelleCisis,JDV Lateralite Manuelle CISIS,"JDV Lateralite Manuelle CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-lateralite-ncit-cisis,20251028115835,active,"1.2.250.1.213.1.1.5.586",JdvLateraliteNcitCisis,JDV Lateralite Ncit CISIS,"JDV Lateralite Ncit CISIS",,"Other"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-lateralite-technique-imagerie-cisis,20260619134042,active,"1.2.250.1.213.1.1.5.617",JdvLateraliteTechniqueImagerieCisis,JDV Lateralite Technique Imagerie CISIS,"JDV Lateralite Technique Imagerie CISIS",,"SCT"
https://smt.esante.gouv.fr/fhir/ValueSet/jdv-lesion-traumatique-obstetricale-cisis,20260619134041,active,"1.2.250.1.213.1.1.5.751",JdvLesionTraumatiqueObstetricaleCisis,JDV Lesion Traumatique Obstetricale CISIS,"JDV Lesion Traumatique Obstetricale CISIS",,"hl7.terminology.r4"
